"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NLD","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",99.981,
"NLD","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",99.978,
"NLD","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",99.981,
"NLD","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",99.945,
"NLD","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",99.795,
"NLD","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",99.702,
"NLD","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",99.628,
"NLD","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",94.664,
"NLD","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",99.583,
"NLD","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",99.065,
"NLD","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",98.598,
"NZL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",4.172,
"NZL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",0.196,
"NZL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",0.188,
"NZL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",0,
"NZL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",0.178,
"NZL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",0,
"NZL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",0,
"NZL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",0.178,
"NZL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",0,
"NZL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",0,
"NZL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",0.178,
"NZL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",0,
"NZL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",0,
"NZL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",0,
"NOR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",58.765,
"NOR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",50.974,
"NOR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",52.464,
"NOR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",16.559,
"NOR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",20.056,
"NOR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",30.622,
"NOR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",6.3,
"NOR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",5.232,
"NOR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",5.232,
"NOR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",0.753,
"NOR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",0.753,
"NOR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",0.753,
"NOR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",0.753,
"NOR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",0.753,
"POL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",99.994,
"POL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",99.994,
"POL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",99.995,
"POL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",99.995,
"POL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",99.995,
"POL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",99.995,
"POL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",99.995,
"POL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",99.994,
"POL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",99.995,
"POL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",99.994,
"POL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",99.986,
"POL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",99.985,
"POL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",99.989,
"POL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",99.988,
"PRT","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",64.79,
"PRT","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",59.415,
"PRT","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",68.956,
"PRT","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",61.847,
"PRT","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",46.269,
"PRT","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",59.646,
"PRT","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",30.654,
"PRT","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",25.266,
"PRT","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",24.058,
"PRT","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",25.065,
"PRT","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",10.204,
"PRT","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",17.259,
"PRT","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",15.536,
"PRT","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",15.173,
"SVK","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",100,
"SVK","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",100,
"SVK","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",100,
"SVK","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",100,
"SVK","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",100,
"SVK","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",100,
"SVK","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",100,
"SVK","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",100,
"SVK","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",100,
"SVK","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",100,
"SVK","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",100,
"SVK","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",100,
"SVK","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",100,
"SVK","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",100,
"ESP","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",87.266,
"ESP","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",80.86,
"ESP","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",91.549,
"ESP","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",83.222,
"ESP","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",72.857,
"ESP","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",82.775,
"ESP","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",71.277,
"ESP","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",61.648,
"ESP","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",48.434,
"ESP","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",63.566,
"ESP","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",45.286,
"ESP","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",47.762,
"ESP","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",47.898,
"ESP","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",47.084,
"SWE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",35.634,
"SWE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",22.81,
"SWE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",20.486,
"SWE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",6.677,
"SWE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",8.235,
"SWE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",9.11,
"SWE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",2.949,
"SWE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",2.949,
"SWE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",3.116,
"SWE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",2.949,
"SWE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",1.625,
"SWE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",2.949,
"SWE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",1.9,
"SWE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",1.625,
"CHE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",98.621,
"CHE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",97.837,
"CHE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",97.069,
"CHE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",93.716,
"CHE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",93.768,
"CHE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",96.517,
"CHE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",93.954,
"CHE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",91.791,
"CHE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",66.686,
"CHE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",84.672,
"CHE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",68.355,
"CHE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",46.256,
"CHE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",54.964,
"CHE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",48.527,
"GBR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",94.594,
"GBR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",93.536,
"GBR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",93.327,
"GBR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",90.55,
"GBR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",86.13,
"GBR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",88.51,
"GBR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",79.092,
"GBR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",77.405,
"GBR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",71.628,
"GBR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",61.394,
"GBR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",58.928,
"GBR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",57.404,
"GBR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",56.357,
"GBR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",54.587,
"USA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",80.956,
"USA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",78.91,
"USA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",76.598,
"USA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",67.648,
"USA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",35.742,
"USA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",37.154,
"USA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",25.469,
"USA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",21.474,
"USA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",16.547,
"USA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",12.306,
"USA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",3.665,
"USA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",6.754,
"USA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",6.854,
"USA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",5.613,
"G7M","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",88.528,
"G7M","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",86.861,
"G7M","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",85.388,
"G7M","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",80.913,
"G7M","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",64.557,
"G7M","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",66.19,
"G7M","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",60.147,
"G7M","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",58.177,
"G7M","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",53.556,
"G7M","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",51.905,
"G7M","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",46.075,
"G7M","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",46.815,
"G7M","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",47.283,
"G7M","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",46.089,
"AFG","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",100,
"AFG","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",100,
"AFG","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",100,
"AFG","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",100,
"AFG","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",100,
"AFG","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",100,
"AFG","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",100,
"AFG","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",100,
"AFG","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",100,
"AFG","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",100,
"AFG","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",100,
"AFG","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",100,
"AFG","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",100,
"AFG","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",100,
"ALB","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",99.993,
"ALB","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",99.993,
"ALB","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",99.992,
"ALB","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",99.992,
"ALB","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",99.988,
"ALB","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",99.988,
"ALB","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",99.988,
"ALB","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",99.988,
"ALB","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",99.988,
"ALB","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",99.988,
"ALB","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",99.988,
"ALB","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",99.988,
"ALB","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",99.988,
"ALB","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",99.988,
"DZA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",99.66,
"DZA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",99.66,
"DZA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",99.816,
"DZA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",99.816,
"DZA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",99.886,
"DZA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",99.886,
"DZA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",99.886,
"DZA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",99.886,
"DZA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",99.886,
"DZA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",99.886,
"DZA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",99.886,
"DZA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",99.886,
"DZA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",99.886,
"DZA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",99.886,
"AGO","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",99.992,
"AGO","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",99.992,
"AGO","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",99.992,
"AGO","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",99.992,
"AGO","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",99.993,
"AGO","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",99.993,
"AGO","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",99.993,
"AGO","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",99.993,
"AGO","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",99.993,
"AGO","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",99.993,
"AGO","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",99.993,
"AGO","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",99.993,
"AGO","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",99.993,
"AGO","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",99.993,
"ARG","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",99.12,
"ARG","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",99.23,
"ARG","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",99.304,
"ARG","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",91.949,
"ARG","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",97.365,
"ARG","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",98.661,
"ARG","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",94.65,
"ARG","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",99.379,
"ARG","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",99.21,
"ARG","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",99.378,
"ARG","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",99.09,
"ARG","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",98.552,
"ARG","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",98.563,
"ARG","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",98.525,
"ARM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",100,
"ARM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",100,
"ARM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",100,
"ARM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",100,
"ARM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",100,
"ARM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",100,
"ARM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",100,
"ARM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",100,
"ARM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",100,
"ARM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",100,
"ARM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",100,
"ARM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",100,
"ARM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",100,
"ARM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",100,
"AZE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",98.38,
"AZE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",99.835,
"AZE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",99.996,
"AZE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",99.996,
"AZE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",99.996,
"AZE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",99.996,
"AZE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",99.996,
"AZE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",99.996,
"AZE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",99.996,
"AZE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",99.996,
"AZE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",99.828,
"AZE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",99.913,
"AZE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",99.977,
"AZE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",99.959,
"BHR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",99.911,
"BHR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",99.911,
"BHR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",99.92,
"BHR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",99.92,
"BHR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",99.938,
"BHR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",99.938,
"BHR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",99.938,
"BHR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",99.938,
"BHR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",99.938,
"BHR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",99.938,
"BHR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",99.938,
"BHR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",99.938,
"BHR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",99.938,
"BHR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",99.938,
"BGD","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",99.992,
"BGD","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",99.992,
"BGD","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",99.992,
"BGD","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",99.992,
"BGD","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",99.991,
"BGD","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",99.991,
"BGD","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",99.991,
"BGD","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",99.991,
"BGD","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",99.991,
"BGD","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",99.991,
"BGD","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",99.991,
"BGD","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",99.991,
"BGD","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",99.991,
"BGD","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",99.991,
"BLR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",100,
"BLR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",100,
"BLR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",100,
"BLR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",100,
"BLR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",100,
"BLR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",100,
"BLR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",100,
"BLR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",100,
"BLR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",100,
"BLR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",100,
"BLR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",99.532,
"BLR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",99.319,
"BLR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",99.495,
"BLR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",99.384,
"BEN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",100,
"BEN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",100,
"BEN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",100,
"BEN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",100,
"BEN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",100,
"BEN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",100,
"BEN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",100,
"BEN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",100,
"BEN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",100,
"BEN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",100,
"BEN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",100,
"BEN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",100,
"BEN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",100,
"BEN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",100,
"BTN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",100,
"BTN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",100,
"BTN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",100,
"BTN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",100,
"BTN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",100,
"BTN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",100,
"BTN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",100,
"BTN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",100,
"BTN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",100,
"BTN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",100,
"BTN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",100,
"BTN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",100,
"BTN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",100,
"BTN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",100,
"BOL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",99.961,
"BOL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",99.969,
"BOL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",100,
"BOL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",99.983,
